id,text,label,language,category,technique,has_link,has_urgency,alphabet
569,Telekom Srbija: Vaš broj je uspešno prenet. Dobrodošli u mts mrežu. Podrška: 0800 100 100.,legitimate,sr,telecom,notification,FALSE,FALSE,latin
570,One: Hvala što ste deo One mreže! Vaših 100 minuta razgovora je aktivno.,legitimate,me,telecom,notification,FALSE,FALSE,latin
571,Уникредит: Освојили сте путовање! Потврдите идентитет: https://unicredit-nagrada.net,phishing,sr,bank,false_reward,TRUE,TRUE,cyrillic
572,Pošta Srbije: Bezbednosno obaveštenje: Vaš paket RS112233 je zadržan na carini zbog rutinske kontrole. Status pratite na posta.rs,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
573,"RBA: Plaćanje karticom ****7892 u iznosu od 320,00 kn je odobreno. Stanje: 4.110,22 kn.",legitimate,hr,bank,transaction,FALSE,FALSE,latin
574,MTS: Vaša pretplata je obnovljena. Novi obračunski period počinje 01.06.2026. Detalji o potrošnji su dostupni u Moj MTS aplikaciji.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
575,ДЕxпресс: Курир је у вашој улици. Потврдите адресу да би достава била успешна: https://dexress-potrosnja.rs,phishing,sr,delivery,urgency,TRUE,TRUE,cyrillic
576,Split parking: Split parking ne traži uplatu putem SMS linka.,legitimate,hr,parking,security,FALSE,FALSE,latin
577,"OTP banka Hrvatska: Vaš kredit je reprogramiran. Nova rata: 98,00 EUR mjesečno.",legitimate,hr,bank,notification,FALSE,FALSE,latin
578,Glovo: Vaša narudžba je preuzeta od strane kurira. Procijenjeno vrijeme dostave: 25-35 min. Hvala vam!,legitimate,hr,delivery,notification,FALSE,FALSE,latin
579,Пошта Србије: Званичне поруке увек долазе са домена @posta.rs. Не верујте другима.,legitimate,sr,security,notice,FALSE,FALSE,cyrillic
580,Yettel: Vaš bonus bodovi ističu 30.06.2026. Iskoristite ih u Yettel Shop aplikaciji.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
581,ProCredit Bank BiH: Vaš kredit je odobren. Ugovor potpisujete u filijali.,legitimate,bs,bank,notification,FALSE,FALSE,latin
582,Telekom: Vaša pretplata za fiksni telefon i internet je obnovljena. Novi period: 01.07.2026 - 31.07.2026. Iznos: 2.490 RSD.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
583,Neplaćena putarina će rezultirati kaznom.,phishing,sr,tax,threat,FALSE,FALSE,latin
584,MTS: Vaš račun #44821 je suspendovan zbog nepotpunih podataka. Ažurirajte u Moj MTS: https://moj-mts.rs/potvrda-identiteta,phishing,sr,unknown,unknown,TRUE,TRUE,latin
585,Yettel: Vaš internet paket od 5 GB je aktiviran. Važi 30 dana. Preostalo: 5 GB. Proverite potrošnju u Moj Yettel aplikaciji.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
586,HT: Potrošili ste 80% vašeg internet prometa (8 GB od 10 GB).,legitimate,hr,telecom,notification,FALSE,TRUE,latin
587,Uprava policije CG: Vozačka dozvola je suspendovana zbog nepodmirenih prekršaja. Plaćanje online: https://policija-prekrsaji.me,phishing,me,unknown,tricky,TRUE,TRUE,latin
588,Unesite CVV kod i datum isteka kartice za verifikaciju.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
589,Glovo: Vaša narudžba je potvrđena. Restoran priprema hranu. Procijenjeno vrijeme: 20 min.,legitimate,sr,delivery,notification,FALSE,FALSE,latin
590,Pošta: Vaša pošiljka je preusmerena zbog greške u adresi. Ispravite podatke: https://posta.rs/adresa-ispravka,phishing,sr,unknown,unknown,TRUE,FALSE,latin
591,Pošta Srbije: Vaš paket HR883291RS je u dostavi. Očekivana dostava: sutra do 14h. Pratite na: posta.rs,legitimate,sr,post,delivery,FALSE,FALSE,latin
592,NLB: Vaša online transakcija od 8.900 RSD je odobrena. Stanje računa: 124.567 RSD. Detalji u m-banking aplikaciji.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
593,"A1 Srbija: Vaš račun pokazuje neobičnu potrošnju (850 EUR u 3 dana). Za vašu sigurnost, broj je privremeno ograničen. Pozovite 064 100 100.",legitimate,sr,unknown,tricky,FALSE,FALSE,latin
594,Телеком: Ваш уговор за фиксни интернет је продужен. Нова цена: 2.490 RSD/месечно.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
595,Dostava paketa #5512 je otkazana. Za površ novca kliknite: http://refund-dostava.net,phishing,hr,delivery,scam,TRUE,TRUE,latin
596,Lidl BiH: Novi Lidl katalog od 01.06.2026. Pogledajte akcije u aplikaciji.,legitimate,bs,shopping,notice,FALSE,FALSE,latin
597,Pošta CG: Vaša pošiljka je na carini u Baru. Doplatite 12 EUR: https://postacg-carina.me,phishing,me,post,urgency,TRUE,TRUE,latin
598,Pošta HR: Vaš paket je zadržan zbog nepotpunih podataka. Unesite JMBG: http://postahr-prov.com,phishing,hr,post,data_harvesting,TRUE,TRUE,latin
599,MUP: Vaša lična karta je prijavljena kao neispravna. Za zamenu dokumenta zakažite termin na: mup.gov.rs/termini ili pozovite 011 333 4444.,phishing,sr,unknown,tricky,FALSE,FALSE,latin
600,Raiffeisen: Vaš račun je označen za proveru. Unesite podatke za nastavak: https://raiffeisen.rs-verifikacija.net,phishing,sr,unknown,tricky,TRUE,FALSE,latin
601,"Poštovani, vaš nalog je privremeno suspendovan. Potvrdite identitet na: https://intesa-verifikacija.rs",phishing,sr,bank,impersonation,TRUE,TRUE,latin
602,"Telekom: Vaš ruter je ažuriran. Ako imate poteškoća, restartujte uređaj.",legitimate,sr,telecom,notification,FALSE,FALSE,latin
603,МТС: Ваш нови пакет 'Smart 10' је активиран. Честитамо!,legitimate,sr,telecom,notification,FALSE,FALSE,cyrillic
604,Vaš račun će biti trajno zatvoren za 12h. Potvrdite identitet.,phishing,sr,bank,urgency,FALSE,FALSE,latin
605,NLB Komercijalna: Plaćanje trajnim nalogom za struju izvršeno. Iznos: 4.567 RSD. Datum: 20.05.2026.,legitimate,sr,bank,transaction,FALSE,FALSE,latin
606,ProCredit: ProCredit nikada ne traži da instalirate aplikaciju putem SMS linka.,legitimate,sr,bank,security,FALSE,FALSE,latin
607,MTS: Prekoračenje minuta. Dodatni paket aktiviran automatski. Detalji u Moj MTS aplikaciji.,legitimate,sr,telecom,notification,FALSE,TRUE,latin
608,Банка Интеза: Ваш рачун је означен за проверу због необичне активности. Привремено су онемогућене online трансакције. Позовите 011 20 20 000.,phishing,sr,unknown,tricky,FALSE,FALSE,cyrillic
609,Hitno potvrdite dostavu paketa pre povrata pošiljaocu.,phishing,sr,post,urgency,FALSE,TRUE,latin
610,Banca Intesa: Vaš e-banking nalog zahteva verifikaciju. Kliknite: https://intesaverifikacija.com,phishing,sr,bank,impersonation,TRUE,TRUE,latin
611,DPD Hrvatska: DPD apelira – ne klikćite na linkove u lažnim porukama.,legitimate,hr,delivery,security,FALSE,FALSE,latin
612,Raiffeisen banka: Vaša kartica je privremeno blokirana. Otključajte: https://raiffeisen-sigurno.com,phishing,sr,bank,urgency,TRUE,TRUE,latin
613,Preuzmite potvrdu o poklonu.,phishing,sr,reward,morphological_case_genitive,FALSE,TRUE,latin
614,OTP banka: Upozorenje – lažni OTP SMS-ovi kruže. Provjerite uvijek u aplikaciji.,legitimate,sr,bank,security,FALSE,FALSE,latin
615,Bingo centar: Vaša prijava na nagradnu igru 'Bingo sreća' je evidentirana.,legitimate,bs,reward,notification,FALSE,FALSE,latin
616,Parking servis Beograd: Vaša registracija za zonu 1 je aktivirana do 31.12.2026.,legitimate,sr,parking,notification,FALSE,FALSE,latin
617,"CBBH: Kursna lista od 25.05.2026: EUR 1,95583 KM, USD 1,78 KM.",legitimate,bs,bank,notice,FALSE,FALSE,latin
618,"Banca Intesa: Detektovana transakcija u inostranstvu. Ako niste vi, blokirajte karticu: https://intesabank.rs/inostranstvo-blokada",phishing,sr,unknown,unknown,TRUE,FALSE,latin
619,Banca Intesa: Odbijena transakcija od 15.000 RSD zbog nedostatka sredstava. Stanje računa: 8.450 RSD. Uplatite sredstva.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
620,MUP zahteva hitnu obnovu pasoša. Ističe za 30 dana.,phishing,sr,police,urgency,FALSE,FALSE,latin
621,MUP: Registracija vozila je uspešno završena. Nova saobraćajna dozvola važi 5 godina. Čuvajte je na bezbednom mestu.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
622,Čestitamo! Osvojili ste vaučer za Lukoil. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
623,А1: Ваша опција 'Roaming Balkan' је активирана. Важи у 6 земаља региона.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
624,Телеком Србија: Ваш захтев за промену пакета је одобрен. Промена ступа на снагу од 01.08.2026. Старе услуге су активне до тог датума.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
625,DExpress: Paket nije dostavljen zbog netačne adrese. Potvrdite podatke: https://dexpress-dostava.net,phishing,sr,delivery,urgency,TRUE,TRUE,latin
626,"Рајфајзен: Ваша картица ****8832 је коришћена за трансакцију у иностранству (Berlin, 450 EUR). Ако нисте Ви, блокирајте: 011 330 3000",phishing,sr,unknown,tricky,FALSE,FALSE,cyrillic
627,Unesite broj lične karte i datum rođenja za potvrdu.,phishing,sr,police,data_harvesting,FALSE,FALSE,latin
628,NLB Komercijalna: Vaša kartica ****8832 je privremeno ograničena za online kupovinu. Verifikujte: https://nlb.rs/kartica-podesavanja-online,phishing,sr,unknown,unknown,TRUE,FALSE,latin
629,"PBZ: Primijetili smo prijavu s novog uređaja u Splitu. Ako niste vi, potvrdite: https://pbz-prijava.net",phishing,hr,bank,impersonation,TRUE,TRUE,latin
630,Pošta CG: Vaša pošiljka je stigla u poštu Budva. Možete je preuzeti radnim danom 08-19h.,legitimate,me,post,delivery,FALSE,FALSE,latin
631,Zeleni parking: Zeleni parking ne traži podatke o kartici SMS-om.,legitimate,hr,parking,security,FALSE,FALSE,latin
632,MUP: Registracija vašeg vozila je uspešno produžena. Nova saobraćajna dozvola je spremna za preuzimanje. Ponesite staru dozvolu i ličnu.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
633,Čestitamo! Osvojili ste vaučer za N1. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
634,MUP je izdao nalog za pretres. Proverite status.,phishing,sr,police,threat,FALSE,FALSE,latin
635,Јеттел: Преусмеравање позива је укључено. За искључивање пошаљите SMS 'STOP' на 1234.,legitimate,sr,telecom,notification,FALSE,FALSE,cyrillic
636,Sberbank: Vaš mobilni banking je zaključan. Otključajte ovdje: http://sber-unlock.net,phishing,hr,bank,urgency,TRUE,TRUE,latin
637,НЛБ Комерцијална: Ваш е-banking је успешно заштићен биометријском аутентификацијом. Сада се можете пријавити отиском прста или лицем.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
638,Zaba: Mjenica je dospjela. Stanje računa je ažurirano. Detalji u internet bankarstvu.,legitimate,hr,bank,notification,FALSE,TRUE,latin
639,Пошта: Ваша пошиљка је царињена. За преузимање понесите личну карту и број пошиљке. Достава: сутра 09:00-15:00.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
640,НЛБ Комерцијална: Ваша картица је аутоматски блокирана након 3 неуспела покушаја PIN-а. За деблокаду посетите најближу филијалу.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
641,MUP RH: Vozačka dozvola je suspendovana zbog nepodmirenih prekršaja. Plaćanje online: https://mup-prekrsaji.hr,phishing,hr,unknown,tricky,TRUE,TRUE,latin
642,"BH Telecom: Vaš račun za mobilni telefon je 29,50 KM. Platite do 10.06.2026.",legitimate,bs,telecom,bill,FALSE,TRUE,latin
643,Јеттел: Ваша поруџбина (iPhone 15) је послата. Tracking: YT448822.,legitimate,sr,shopping,notification,FALSE,FALSE,cyrillic
644,Јеттел: Yettel никада не шаље СМС са захтјевом за уплату путем линка.,legitimate,sr,telecom,security,FALSE,FALSE,cyrillic
645,"Банка Интеза: Детектована пријава са новог уређаја у Новом Саду. Ако сте ви, игноришите. Ако нисте, потврдите блокаду: https://intesabank.rs/sigurnost-nalog",phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
646,"Рајфајзен: Ваша картица ****8832 је коришћена за трансакцију од 2.450 RSD (Mercator, Београд). Стање: 124.567 RSD.",legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
647,Platite carinu od 250 RSD da biste preuzeli paket.,phishing,sr,post,urgency,FALSE,FALSE,latin
648,"OTP: Vaša kartica je deblokirana nakon verifikacije identiteta. Za dodatnu sigurnost, preporučujemo promenu PIN-a na bankomatu.",legitimate,sr,unknown,tricky,FALSE,TRUE,latin
649,Iskon: Iskon ne traži podatke o kartici putem SMS-a.,legitimate,hr,telecom,security,FALSE,FALSE,latin
650,"HVB: Vaš trajni nalog za režije je izvršen. Iznos: 78,40 EUR. Datum: 15.05.2024.",legitimate,hr,bank,transaction,FALSE,FALSE,latin
651,МУП: Ваша лична карта је пријављена као неисправна. За замену документа закажите термин на: mup.gov.rs/termini или позовите 011 333 4444.,phishing,sr,unknown,tricky,FALSE,FALSE,cyrillic
652,Hitna obavijest: Neplaćeni parking na Z1. Plaćanje u 24h: http://z1-parking.com,phishing,hr,tax,urgency,TRUE,TRUE,latin
653,Pošta Srbije: Obaveštenje: Promenili smo radno vreme pošte u Subotici.,legitimate,sr,post,notice,FALSE,FALSE,latin
654,Neovlascen pristup detektovan na serveru.,phishing,sr,account,ascii_approximation,FALSE,TRUE,latin
655,"ASA Banka: Podsjetnik – rata kredita dospijeva 25.06.2026. Iznos: 185,00 KM.",legitimate,bs,bank,reminder,FALSE,TRUE,latin
656,Obavijest: Vaša narudžba #8832 nije isporučena jer je adresa nepotpuna. Potvrdite ovdje: http://sm-link.xyz,phishing,hr,shopping,urgency,TRUE,TRUE,latin
657,Пошта Србије: Безбедносно обавештење - Ваш пакет RS112233 је задржан на царини због рутинске контроле. Статус: posta.rs/pratipaket,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
658,Unesite broj lične karte i PIN za odblokadu.,phishing,sr,police,data_harvesting,FALSE,FALSE,latin
659,Pošta Srbije: Vaš paket čeka na preuzimanje u pošti (Beograd Centar). Radno vreme: 08:00-20:00. Ponesite ličnu kartu.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
660,МУП: Регистрација вашег возила је успешно продужена. Нова саобраћајна дозвола је спремна за преузимање. Понесите стару дозволу и личну.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
661,"Raiffeisen Bank BiH: Ako niste sigurni, nazovite našu službu za podršku.",legitimate,bs,bank,security,FALSE,FALSE,latin
662,Пошта: Ваша пошиљка је преусмерена због грешке у адреси. Исправите податке: https://posta.rs/adresa-ispravka,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
663,CERT Hrvatska: Ažurirajte svoje uređaje i aplikacije da biste smanjili rizik.,legitimate,hr,security,notice,FALSE,FALSE,latin
664,Neplaćeni porez na imovinu će biti prosleđen izvršitelju.,phishing,sr,tax,threat,FALSE,FALSE,latin
665,Raiffeisen: Obaveštenje - Vaša kartica će isteći 12/2026. Nova kartica će biti automatski poslata na adresu. Nema potrebe za akcijom.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
666,"OTP: Vaša kartica je deblokirana nakon što ste potvrdili identitet. Za dodatnu sigurnost, preporučujemo promenu PIN-a.",legitimate,sr,unknown,unknown,FALSE,TRUE,latin
667,MUP: Vaša lična karta je uspešno proizvedena. Spremna je za preuzimanje. Radno vreme MUP-a: 08:00-16:00. Ponesite potvrdu.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
668,Bingo BiH: Bingo ne šalje SMS poruke s dobitkom u nagradnoj igri.,legitimate,bs,shopping,security,FALSE,FALSE,latin
669,"JP Putevi RS: Zbog radova na mostu, obilazak preko Gradiške. Hvala na razumijevanju.",legitimate,bs,tax,notice,FALSE,FALSE,latin
670,MUP RH: Upute za e-Građani – aktivirajte svoj račun na portalu gov.hr.,legitimate,hr,police,notification,FALSE,FALSE,latin
671,UniCredit Bank BiH: Vaš mjesečni izvod za maj je dostupan u m-bankingu.,legitimate,bs,bank,notification,FALSE,FALSE,latin
672,Neplaćena putarina će rezultirati kaznom i zabranom vožnje.,phishing,sr,tax,threat,FALSE,FALSE,latin
